messageId,customerId,headerId,message,mobileNum,status,wordcount,multipartSize,timestamp,templateDetails,systemMetaData,metadata,id
0c70dee2-8681-4899-8a63-ff13c0975519,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},0c70dee2-8681-4899-8a63-ff13c0975519
34eba479-b910-41f9-90fa-e7ee0ace4a1b,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},34eba479-b910-41f9-90fa-e7ee0ace4a1b
13dc16e7-77bb-46a0-9aa8-08c9a322f1eb,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},13dc16e7-77bb-46a0-9aa8-08c9a322f1eb
1d94a6b8-0a87-4a04-a124-b24cf9fda6fd,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},1d94a6b8-0a87-4a04-a124-b24cf9fda6fd
b9cda92c-6cd5-4474-9862-178e050307d0,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},b9cda92c-6cd5-4474-9862-178e050307d0
5abd8bcd-6693-4527-b518-47f6bc695b81,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},5abd8bcd-6693-4527-b518-47f6bc695b81
37bec4d8-172a-486e-8b27-5bcca4c3d124,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},37bec4d8-172a-486e-8b27-5bcca4c3d124
c90ad6ee-ad80-4025-8fb0-376ad62d7410,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},c90ad6ee-ad80-4025-8fb0-376ad62d7410
ffa05cc7-30bb-4b64-b0fa-5052ba1013a2,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},ffa05cc7-30bb-4b64-b0fa-5052ba1013a2
f9d7b7df-851b-47ed-9818-0535645aa176,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},f9d7b7df-851b-47ed-9818-0535645aa176
8659c66d-a5cd-41c0-bd03-48853e44da0c,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},8659c66d-a5cd-41c0-bd03-48853e44da0c
16ac3b01-717b-4252-a59f-ebe3973d0574,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},16ac3b01-717b-4252-a59f-ebe3973d0574
8b870193-2aa2-440f-8f62-877ad4ed27bb,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},8b870193-2aa2-440f-8f62-877ad4ed27bb
5990fd5f-c87c-4616-a6ad-ee191fd1f7e9,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},5990fd5f-c87c-4616-a6ad-ee191fd1f7e9
2e59743a-ac5f-4660-a3cc-beb98c88ce7c,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},2e59743a-ac5f-4660-a3cc-beb98c88ce7c
8dc4e9a1-30b9-45c6-8b50-ca348a161482,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},8dc4e9a1-30b9-45c6-8b50-ca348a161482
779cc5b1-5d5f-45ad-adf6-93a9d96edab4,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},779cc5b1-5d5f-45ad-adf6-93a9d96edab4
ca88018c-6cdf-456f-89bb-5057b70f58c7,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},ca88018c-6cdf-456f-89bb-5057b70f58c7
0d0b67e3-e6ff-401d-8f8b-9a3c9f81c031,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},0d0b67e3-e6ff-401d-8f8b-9a3c9f81c031
630d2614-ec6c-42a4-9277-e8b6022e5876,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},630d2614-ec6c-42a4-9277-e8b6022e5876
5257adbe-f72f-4000-877d-5cf61da48fd9,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},5257adbe-f72f-4000-877d-5cf61da48fd9
9f9b8899-eb90-424a-b4bf-3d4268f4cf4a,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},9f9b8899-eb90-424a-b4bf-3d4268f4cf4a
776d9225-2d59-4fcf-b863-d00d539ae29f,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},776d9225-2d59-4fcf-b863-d00d539ae29f
b09174e7-a844-4ee2-a22b-7445f13914d1,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},b09174e7-a844-4ee2-a22b-7445f13914d1
01e21a02-9430-411f-a111-fee0b9786eb3,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},01e21a02-9430-411f-a111-fee0b9786eb3
3766a7d7-4a16-4f1f-84e6-add8662af7af,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},3766a7d7-4a16-4f1f-84e6-add8662af7af
2f63a3b1-9c3d-48da-a77c-ce239d71ca0c,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},2f63a3b1-9c3d-48da-a77c-ce239d71ca0c
33f7dbf4-4552-43a4-b2ac-403582a795a6,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},33f7dbf4-4552-43a4-b2ac-403582a795a6
512bd615-2d3e-4589-a15e-92df8b70c169,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},512bd615-2d3e-4589-a15e-92df8b70c169
ca568b89-1a6a-48ea-82db-f26ea0d097c4,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},ca568b89-1a6a-48ea-82db-f26ea0d097c4
dad853d3-29c9-40ed-8780-5eb47ef008d1,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},dad853d3-29c9-40ed-8780-5eb47ef008d1
1af28c32-ff93-4a05-b704-655974b4f76a,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},1af28c32-ff93-4a05-b704-655974b4f76a
2ac8c72b-589c-42bf-a6e2-669fdbdc3f99,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},2ac8c72b-589c-42bf-a6e2-669fdbdc3f99
d5943544-345d-457c-8159-0338ed713cfd,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},d5943544-345d-457c-8159-0338ed713cfd
9a65b1e5-f54f-45cd-b74e-4b7ec6c0d3b9,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},9a65b1e5-f54f-45cd-b74e-4b7ec6c0d3b9
7e542ab4-6869-401f-9362-bf563b99e70e,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},7e542ab4-6869-401f-9362-bf563b99e70e
b513a6a7-b842-4ca6-9ee9-3630f624fcb9,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},b513a6a7-b842-4ca6-9ee9-3630f624fcb9
8c31d639-4396-4ffd-8ac2-f1e0f7b64e40,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},8c31d639-4396-4ffd-8ac2-f1e0f7b64e40
d3eaa5f2-9c50-4994-ac82-5e4e4279ea0f,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},d3eaa5f2-9c50-4994-ac82-5e4e4279ea0f
e3f58c0b-ae47-4f29-aada-290dac0a74f4,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},e3f58c0b-ae47-4f29-aada-290dac0a74f4
4b721bed-b3a3-4eab-bcda-ebc921bef37b,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},4b721bed-b3a3-4eab-bcda-ebc921bef37b
b297c12e-fec1-4356-a0ec-e391470fbe1d,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},b297c12e-fec1-4356-a0ec-e391470fbe1d
e980a56e-fbac-44c7-9108-b6d77b5d0816,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041156,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041156  submitTime=1778567041156  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},e980a56e-fbac-44c7-9108-b6d77b5d0816
27d3d72f-5bc2-4f09-9aa8-18e57d5f3633,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041157,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041157  submitTime=1778567041157  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},27d3d72f-5bc2-4f09-9aa8-18e57d5f3633
9715f1e8-165f-48a5-8b84-902b86dd4a69,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041157,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041157  submitTime=1778567041157  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},9715f1e8-165f-48a5-8b84-902b86dd4a69
d64afdfe-b8ca-42d1-a8a1-ef335c549755,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041157,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041157  submitTime=1778567041157  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},d64afdfe-b8ca-42d1-a8a1-ef335c549755
26c1cfa2-f04d-4eaa-b26e-bd07d42fd3a1,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041157,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041157  submitTime=1778567041157  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},26c1cfa2-f04d-4eaa-b26e-bd07d42fd3a1
2376c2fb-fadf-4f66-9249-169c70903d95,rakesh,AJIOLX,encoded-message,9012345678,DELIVERED,10,1,1778567041157,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041157  submitTime=1778567041157  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},2376c2fb-fadf-4f66-9249-169c70903d95
dd7e91c1-8ebd-4b25-b616-474e9a55564a,rakesh,AJIOLX,encoded-message,9012345678,FAILED,10,1,1778567041157,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041157  submitTime=1778567041157  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},dd7e91c1-8ebd-4b25-b616-474e9a55564a
efb0b395-09cf-4b5f-97b6-a0459181bf65,rakesh,AJIOLX,encoded-message,9012345678,SUBMITTED,10,1,1778567041157,{peId=1234567890  templateId=1234567890},{bindId=abc  countryCode=+91  startTime=2026-03-25 04:47:58  deliverTime=1778567041157  submitTime=1778567041157  countryName=India  operatorDetails={model=GSM  circle=DL  operator=Vodafone Idea Limited}},{subUserId=123  accountType=CORPORATE},efb0b395-09cf-4b5f-97b6-a0459181bf65
