wordcount,deliver_time,account_type,header_id,submit_time,message_id,message,bind_id,country_code,start_time,operator_name,mobile_num,operator_model,country_name,source_add,multipart_size,template_id,sub_user_id,customer_id,pe_id,operator_circle,status,timestamp
10,1778672551007,CORPORATE,AJIOLX,1778672551007,4aa1df42-bd0b-4785-9b32-88977c8323bb,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,b4f02a1d-03d8-41b7-aee6-5298c02df828,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,2db5bca5-eb46-4a3b-96d4-cf6692d88544,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,cb93ab77-d755-4a40-a82f-4598434911e6,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,52c96230-03f0-492c-bb71-2eceb87b5a5c,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,0ec7a350-5724-4d18-bf2a-64b96f2766cf,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,062e81b1-8812-4d0e-9f23-d0e3c04dfaec,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,291a85c6-4f15-478a-9206-5f245eac8ef3,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,5c561d69-1a9a-4daf-ad31-d22ff876a814,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,4812fc38-f8b3-49e9-a5cd-c336e74634f6,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,c41f067f-5683-4e57-961d-9c42e01a0bff,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,f7504c86-8769-423a-9e2f-66194182b2f2,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,f22a93f8-0763-41c0-bba9-bb73ba43019a,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,e66afa77-8ad6-49d7-b1a8-19420e3a47c6,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,7bd62662-9c8f-45c2-b211-d967beffc4ed,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,7a89f256-0f53-47c2-995c-0857483d068e,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,011f60fe-599f-40b8-9bcb-0ba2996a25d9,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,7b94b586-9f79-42d4-9ab0-7193eb1928b3,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,5aa740b5-a999-4119-9c82-d38ef01f6558,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,75d30d34-50b0-4b6a-a193-4ead8e0ec2e1,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,8a3d84df-4eab-4c65-8076-6e8467e60269,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,86ac00a7-0132-4bbc-8e7f-24208d8d34ba,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,a0e4ebad-3f97-474f-9f7f-a8acccf813aa,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,8480850e-20bf-4e0d-8060-5c383824a273,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,9d358b51-3591-4e5a-a6b2-32a01342af25,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,dabbd1a4-f91f-4888-a778-6886dbd5e9c8,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,4554f147-a7b6-438f-8517-d951ed02e743,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,20a69e9c-fa56-4419-8313-b9718ce09565,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,55c49748-8951-490c-a376-c2a2089c8427,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,58516c53-7be3-49f3-8496-62cd2286059e,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,b5a78844-8e4b-4cbb-9bec-b04e7a0d9c35,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,0e898d7c-9f0b-4a98-a2d4-60820d114ec1,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,3b01de9f-1d34-42cb-a955-cc0969394439,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,58db39cc-675e-4304-93bf-522f0aca78bb,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,f382bd91-61c1-4334-a73a-d43162efb4b4,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,ff212bc6-8bca-4042-bf46-755b8121c706,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,e96571bf-9f0a-4a4e-ba83-faf9fa63d7a5,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,1d5db7cd-60fb-4fcc-9c4e-59e575b9260c,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,68675121-1f6b-4034-834c-8aff277d7ab6,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,9da63fa8-f0ab-4d49-8ac3-fd738f348b26,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,264b7e83-2957-48b4-a620-5e0a39acd9aa,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,d763469e-8f5c-42ba-8119-55e4393ce6c3,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,0226d59a-3fe5-4983-b98d-3883cb3314f2,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,f6e756fe-4474-44eb-b0b1-92c1e0908e86,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,e6087a82-0fc2-4d64-a007-76d9b9bc90c7,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,22d259bc-477a-4884-8341-4993b128c039,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,cf821612-56f5-41a1-9f10-d766c4d695d7,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,b12b93a4-5009-4238-afc5-7199c65805e3,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,0cc1a777-9718-4605-8ebb-1787c9e95974,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,22f9d744-c215-4a47-a507-dc9cad01b335,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,762aa4a6-bf95-4406-960e-4b529691768f,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,9803089d-5798-48d8-b79d-2376ea11ea33,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,89d746a4-e3d4-4a83-b9b7-c3bd5aa808ef,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,FAILED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,96b35702-5a0d-473a-8dad-833fb3b94dd5,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,SUBMITTED,2026-05-13 17:12:31
10,1778672551008,CORPORATE,AJIOLX,1778672551008,9434d8aa-6154-4a2e-bade-0e29cd85962f,encoded-message,abc,+91,2026-05-13T17:12:31,Vodafone Idea Limited,9012345678,GSM,India,,1,1234567890,123,rakesh,1234567890,DL,DELIVERED,2026-05-13 17:12:31
